latitude,longitude,altitude,accuracy,provider,speed,timestamp,date,temperature,humidity,light,proximity,pressure,screen,audio,voluntary_id
-7.2553093,-35.9111156,0.0,24.992,fused,0.0,1567044286473,Wed Aug 28 23:04:46 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553861,-35.911189,0.0,26.36,fused,0.0,1567044301511,Wed Aug 28 23:05:01 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552849,-35.911129,0.0,22.949,fused,0.0,1567044316564,Wed Aug 28 23:05:16 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553945,-35.9111753,0.0,26.355,fused,0.0,1567044331552,Wed Aug 28 23:05:31 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552983,-35.9111142,0.0,28.921,fused,0.0,1567044346522,Wed Aug 28 23:05:46 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552972,-35.9111124,0.0,26.131,fused,0.0,1567044361572,Wed Aug 28 23:06:01 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553022,-35.9111058,0.0,28.921,fused,0.0,1567044376544,Wed Aug 28 23:06:16 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552983,-35.9111142,0.0,28.921,fused,0.0,1567044391612,Wed Aug 28 23:06:31 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,60.0,fused,0.0,1567044406493,Wed Aug 28 23:06:46 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552324,-35.9109689,0.0,56.1,fused,0.0,1567044424221,Wed Aug 28 23:07:04 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553032,-35.9111261,0.0,22.912,fused,0.0,1567044439212,Wed Aug 28 23:07:19 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255261,-35.9111088,0.0,23.469,fused,0.0,1567044454281,Wed Aug 28 23:07:34 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,56.1,fused,0.0,1567044469343,Wed Aug 28 23:07:49 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,60.0,fused,0.0,1567044484872,Wed Aug 28 23:08:04 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553933,-35.911207,0.0,26.37,fused,0.0,1567044499851,Wed Aug 28 23:08:19 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,60.0,fused,0.0,1567044514759,Wed Aug 28 23:08:34 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,56.1,fused,0.0,1567044529860,Wed Aug 28 23:08:49 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,47.465,fused,0.0,1567044545324,Wed Aug 28 23:09:05 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552324,-35.9109689,0.0,52.4,fused,0.0,1567044560352,Wed Aug 28 23:09:20 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,56.1,fused,0.0,1567044575404,Wed Aug 28 23:09:35 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553223,-35.9111213,0.0,22.826,fused,0.0,1567044591441,Wed Aug 28 23:09:51 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553036,-35.9111268,0.0,23.349,fused,0.0,1567044606533,Wed Aug 28 23:10:06 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,52.4,fused,0.0,1567044621442,Wed Aug 28 23:10:21 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553941,-35.9111764,0.0,26.355,fused,0.0,1567044636551,Wed Aug 28 23:10:36 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2554127,-35.9111829,0.0,26.375,fused,0.0,1567044651494,Wed Aug 28 23:10:51 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553042,-35.9111275,0.0,23.357,fused,0.0,1567044666873,Wed Aug 28 23:11:06 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2554197,-35.9111787,0.0,28.843,fused,0.0,1567044681910,Wed Aug 28 23:11:22 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,60.0,fused,0.0,1567044696851,Wed Aug 28 23:11:36 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553041,-35.9111264,0.0,23.354,fused,0.0,1567044718812,Wed Aug 28 23:11:58 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,56.1,fused,0.0,1567044736623,Wed Aug 28 23:12:16 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553861,-35.9111884,0.0,26.368,fused,0.0,1567044751672,Wed Aug 28 23:12:31 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552946,-35.9111474,0.0,22.821,fused,0.0,1567044767692,Wed Aug 28 23:12:47 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553378,-35.9111085,0.0,51.697,fused,0.0,1567044782744,Wed Aug 28 23:13:02 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553012,-35.9111341,0.0,22.897,fused,0.0,1567044797863,Wed Aug 28 23:13:17 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552902,-35.9111169,0.0,25.936,fused,0.0,1567044812885,Wed Aug 28 23:13:32 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,64.099,fused,0.0,1567044827823,Wed Aug 28 23:13:47 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,60.0,fused,0.0,1567044842763,Wed Aug 28 23:14:02 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553206,-35.9110515,0.0,29.867,fused,0.0,1567044868400,Wed Aug 28 23:14:31 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,64.099,fused,0.0,1567044888545,Wed Aug 28 23:14:48 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2554101,-35.9111788,0.0,28.845,fused,0.0,1567044903557,Wed Aug 28 23:15:03 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,60.0,fused,0.0,1567044918585,Wed Aug 28 23:15:18 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553899,-35.9111842,0.0,28.671,fused,0.0,1567044933687,Wed Aug 28 23:15:33 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,60.0,fused,0.0,1567044948146,Wed Aug 28 23:15:48 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2554016,-35.9111649,0.0,26.552,fused,0.0,1567044963216,Wed Aug 28 23:16:03 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,52.4,fused,0.0,1567044978246,Wed Aug 28 23:16:18 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552887,-35.9111228,0.0,28.711,fused,0.0,1567044993126,Wed Aug 28 23:16:33 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,60.0,fused,0.0,1567045008256,Wed Aug 28 23:16:48 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553859,-35.9111637,0.0,26.357,fused,0.0,1567045024347,Wed Aug 28 23:17:04 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
